Reporting Date,Sale Month,Store,Artist,Title,ISRC,Quantity,Song/Album,Country of Sale,Earnings.USD
8/10/2020,2020-04,deezer,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,FR,0.00679725
8/10/2020,2020-04,deezer,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,ZA,0.00192161
2/16/2021,2020-04,itunes,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.69958196
6/20/2020,2020-04,spotify,John King Cave,Only a Child of Roses,QZDA72098220,4,Song,US,0.012098
6/20/2020,2020-04,spotify,John King Cave,Only a Child of Roses,QZDA72098220,9,Song,US,0.051547
6/20/2020,2020-04,spotify,John King Cave,Only a Child of Roses,QZDA72098220,12,Song,US,0.027323
6/20/2020,2020-04,spotify,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,NL,0.005606
8/1/2020,2020-04,youtube,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.00698572
9/19/2020,2020-05,amazon unlimited,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.013346
6/27/2020,2020-05,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.00321497
6/27/2020,2020-05,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,33,Song,US,0.15839865
6/27/2020,2020-05,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,3,Song,US,0.02524479
6/27/2020,2020-05,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,4,Song,US,0.01418788
6/26/2020,2020-05,itunes,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.69999405
7/21/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,6,Song,US,0.013316
7/21/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.001543
7/21/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.004439
7/21/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,45,Song,US,0.24583902
7/21/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,3,Song,US,0.016389
7/21/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.003085
7/21/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,25,Song,US,0.07292801
7/22/2020,2020-05,spotify,John King Cave,Only a Child of Roses,QZDA72098220,3,Song,NL,0.01704042
8/27/2020,2020-05,youtube,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.020542
11/26/2020,2020-06,amazon unlimited,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.0117417
7/25/2020,2020-06,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,12,Song,US,0.0552291
7/25/2020,2020-06,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.00676462
9/18/2020,2020-06,deezer,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,FR,0.00670888
7/24/2020,2020-06,itunesmatch,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.00044682
8/25/2020,2020-06,spotify,John King Cave,Only a Child of Roses,QZDA72098220,19,Song,US,0.09019701
9/3/2020,2020-07,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.00933764
9/3/2020,2020-07,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,13,Song,US,0.06069464
9/2/2020,2020-07,itunesmatch,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.00108531
9/26/2020,2020-07,spotify,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,NL,0.00292066
9/27/2020,2020-07,spotify,John King Cave,Only a Child of Roses,QZDA72098220,6,Song,US,0.032332
9/27/2020,2020-07,spotify,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.002843
9/27/2020,2020-07,spotify,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.001756
9/27/2020,2020-07,spotify,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.001964
9/27/2020,2020-07,spotify,John King Cave,Only a Child of Roses,QZDA72098220,3,Song,US,0.008529
12/16/2020,2020-08,amazon unlimited,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.01453633
9/28/2020,2020-08,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,6,Song,US,0.02786928
10/24/2020,2020-08,spotify,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,FR,0.0029036
10/24/2020,2020-08,spotify,John King Cave,Only a Child of Roses,QZDA72098220,6,Song,US,0.02114898
11/8/2020,2020-08,youtube,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.003111
10/23/2020,2020-09,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.00941563
11/27/2020,2020-09,spotify,John King Cave,Only a Child of Roses,QZDA72098220,9,Song,US,0.03747097
11/8/2020,2020-09,youtube,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.003336
11/28/2020,2020-10,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.00496101
12/7/2020,2020-10,google play all access,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,MX,0.00102452
12/25/2020,2020-10,spotify,John King Cave,Only a Child of Roses,QZDA72098220,4,Song,NL,0.01159969
12/25/2020,2020-10,spotify,John King Cave,Only a Child of Roses,QZDA72098220,14,Song,US,0.044008
12/26/2020,2020-11,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,1,Song,US,0.0048834
1/23/2021,2020-11,spotify,John King Cave,Only a Child of Roses,QZDA72098220,13,Song,US,0.03895197
1/27/2021,2020-12,applemusic,John King Cave,Only a Child of Roses,QZDA72098220,2,Song,US,0.00885589
2/16/2021,2020-04,itunes,John King Cave,RV Park,QZDA82018395,1,Song,US,0.69958196
9/19/2020,2020-05,amazon unlimited,John King Cave,RV Park,QZDA82018395,3,Song,US,0.040039
9/20/2020,2020-05,amazon unlimited,John King Cave,RV Park,QZDA82018395,1,Song,JP,0.00668871
6/27/2020,2020-05,applemusic,John King Cave,RV Park,QZDA82018395,2,Song,US,0.00642995
6/27/2020,2020-05,applemusic,John King Cave,RV Park,QZDA82018395,48,Song,US,0.23039804
6/27/2020,2020-05,applemusic,John King Cave,RV Park,QZDA82018395,2,Song,US,0.01682986
6/27/2020,2020-05,applemusic,John King Cave,RV Park,QZDA82018395,1,Song,US,0.00898192
6/27/2020,2020-05,applemusic,John King Cave,RV Park,QZDA82018395,4,Song,US,0.01418788
6/26/2020,2020-05,itunes,John King Cave,RV Park,QZDA82018395,1,Song,US,0.69999405
6/26/2020,2020-05,itunesmatch,John King Cave,RV Park,QZDA82018395,1,Song,US,0.00047052
7/21/2020,2020-05,spotify,John King Cave,RV Park,QZDA82018395,3,Song,US,0.004628
7/21/2020,2020-05,spotify,John King Cave,RV Park,QZDA82018395,9,Song,US,0.019975
7/21/2020,2020-05,spotify,John King Cave,RV Park,QZDA82018395,85,Song,US,0.46436204
7/21/2020,2020-05,spotify,John King Cave,RV Park,QZDA82018395,32,Song,US,0.09334801
7/21/2020,2020-05,spotify,John King Cave,RV Park,QZDA82018395,1,Song,US,0.001604
7/22/2020,2020-05,spotify,John King Cave,RV Park,QZDA82018395,5,Song,NL,0.02840033
7/22/2020,2020-05,spotify,John King Cave,RV Park,QZDA82018395,1,Song,BE,0.00291592
8/27/2020,2020-05,youtube,John King Cave,RV Park,QZDA82018395,3,Song,US,0.107331
7/25/2020,2020-06,applemusic,John King Cave,RV Park,QZDA82018395,32,Song,US,0.1472776
7/25/2020,2020-06,applemusic,John King Cave,RV Park,QZDA82018395,2,Song,US,0.00676462
7/24/2020,2020-06,itunesmatch,John King Cave,RV Park,QZDA82018395,1,Song,US,0.00044682
8/25/2020,2020-06,spotify,John King Cave,RV Park,QZDA82018395,29,Song,US,0.14198602
9/2/2020,2020-07,applemusic,John King Cave,RV Park,QZDA82018395,1,Song,CA,0.00691297
9/3/2020,2020-07,applemusic,John King Cave,RV Park,QZDA82018395,1,Song,US,0.00466882
9/3/2020,2020-07,applemusic,John King Cave,RV Park,QZDA82018395,15,Song,US,0.07003228
9/2/2020,2020-07,itunesmatch,John King Cave,RV Park,QZDA82018395,2,Song,US,0.00108531
9/26/2020,2020-07,spotify,John King Cave,RV Park,QZDA82018395,1,Song,NL,0.00292066
9/27/2020,2020-07,spotify,John King Cave,RV Park,QZDA82018395,9,Song,US,0.025588
9/27/2020,2020-07,spotify,John King Cave,RV Park,QZDA82018395,1,Song,US,0.00217
9/27/2020,2020-07,spotify,John King Cave,RV Park,QZDA82018395,1,Song,US,0.001964
9/27/2020,2020-07,spotify,John King Cave,RV Park,QZDA82018395,17,Song,US,0.09160701
9/28/2020,2020-08,applemusic,John King Cave,RV Park,QZDA82018395,12,Song,US,0.05573855
10/24/2020,2020-08,spotify,John King Cave,RV Park,QZDA82018395,9,Song,US,0.03459597
10/23/2020,2020-09,applemusic,John King Cave,RV Park,QZDA82018395,10,Song,US,0.04707816
11/27/2020,2020-09,spotify,John King Cave,RV Park,QZDA82018395,8,Song,US,0.04120996
11/28/2020,2020-10,applemusic,John King Cave,RV Park,QZDA82018395,2,Song,US,0.00992201
12/25/2020,2020-10,spotify,John King Cave,RV Park,QZDA82018395,4,Song,US,0.019283
12/26/2020,2020-11,applemusic,John King Cave,RV Park,QZDA82018395,1,Song,US,0.0048834
1/23/2021,2020-11,spotify,John King Cave,RV Park,QZDA82018395,2,Song,NL,0.00562903
1/23/2021,2020-11,spotify,John King Cave,RV Park,QZDA82018395,5,Song,US,0.02509098
1/27/2021,2020-12,applemusic,John King Cave,RV Park,QZDA82018395,5,Song,US,0.02746765
9/19/2020,2020-05,amazon unlimited,John King Cave,Shanty Town,QZES82008335,1,Song,US,0.013346
7/25/2020,2020-06,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,6,Song,US,0.01380727
7/25/2020,2020-06,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,29,Song,US,0.06673516
7/25/2020,2020-06,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,US,0.00169116
8/25/2020,2020-06,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,44,Song,US,0.08338251
8/25/2020,2020-06,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,NL,0.00297896
8/25/2020,2020-06,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,4,Song,MX,0.00195913
8/25/2020,2020-06,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,BR,0.00006289
8/25/2020,2020-06,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,2,Song,ID,0.00081469
9/25/2020,2020-06,youtube,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,3,Song,US,0.003778
9/3/2020,2020-07,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,2,Song,US,0.00466882
9/3/2020,2020-07,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,26,Song,US,0.06069464
9/27/2020,2020-07,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,3,Song,US,0.0032555
9/27/2020,2020-07,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,5,Song,US,0.0071075
9/27/2020,2020-07,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,7,Song,US,0.0188605
9/25/2020,2020-07,youtube,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,2,Song,US,0.004542
9/28/2020,2020-08,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,4,Song,US,0.00928976
10/24/2020,2020-08,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,12,Song,US,0.02120348
11/8/2020,2020-08,youtube,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,GR,0.001412
11/8/2020,2020-08,youtube red,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,US,0.003916
10/23/2020,2020-09,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,US,0.00235391
2/1/2021,2020-09,deezer,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,GB,0.00525632
11/27/2020,2020-09,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,5,Song,US,0.00839749
11/28/2020,2020-10,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,3,Song,US,0.00744151
12/25/2020,2020-10,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,15,Song,US,0.0365285
12/25/2020,2020-10,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,GB,0.00189844
11/28/2020,2020-10,youtube,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,1,Song,GR,0.0001895
11/28/2020,2020-10,youtube,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,2,Song,US,0.002429
12/26/2020,2020-11,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,4,Song,US,0.00976679
1/23/2021,2020-11,spotify,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,13,Song,US,0.02953348
1/27/2021,2020-12,applemusic,John King Cave,She Could Be Mine (feat. Split Philthy),QZHN62061967,4,Song,US,0.01245434
8/25/2020,2020-06,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,1,Song,US,0.001962
9/25/2020,2020-06,youtube,John King Cave,She's Coming Down the Line,QZHN92000984,2,Song,US,0.015016
9/3/2020,2020-07,applemusic,John King Cave,She's Coming Down the Line,QZHN92000984,7,Song,US,0.03268173
9/26/2020,2020-07,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,2,Song,NL,0.0117104
9/27/2020,2020-07,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,1,Song,US,0.001756
9/27/2020,2020-07,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,4,Song,US,0.008682
9/27/2020,2020-07,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,3,Song,US,0.008529
10/24/2020,2020-08,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,6,Song,US,0.01930398
10/24/2020,2020-08,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,1,Song,GB,0.00273767
11/27/2020,2020-09,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,6,Song,US,0.02035198
12/25/2020,2020-10,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,3,Song,US,0.013155
1/23/2021,2020-11,spotify,John King Cave,She's Coming Down the Line,QZHN92000984,2,Song,US,0.01115499
1/27/2021,2020-12,applemusic,John King Cave,She's Coming Down the Line,QZHN92000984,2,Song,US,0.01010187
11/26/2020,2020-06,amazon unlimited,John King Cave,Sing a Song,QZHN52067897,1,Song,US,0.00152006
7/24/2020,2020-06,applemusic,John King Cave,Sing a Song,QZHN52067897,1,Song,JP,0.00750136
9/18/2020,2020-06,deezer,John King Cave,Sing a Song,QZHN52067897,1,Song,FR,0.00670888
8/24/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,7,Song,GB,0.04320765
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,22,Song,US,0.08745101
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,7,Song,NL,0.01894357
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,LT,0.0018163
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,TR,0.00080646
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,AR,0.00182923
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,2,Song,BR,0.00394295
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,DK,0.00372429
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,JP,0.00579217
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,4,Song,MX,0.00391826
8/25/2020,2020-06,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,FR,0.00556528
9/25/2020,2020-06,youtube,John King Cave,Sing a Song,QZHN52067897,2,Song,US,0.003023
9/25/2020,2020-06,youtube,John King Cave,Sing a Song,QZHN52067897,2,Song,GR,0.005207
9/26/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,NL,0.00063965
9/26/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,2,Song,CA,0.00193978
9/26/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,PH,0.00130244
9/26/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,NL,0.0058552
9/26/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,FR,0.00283044
9/27/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,US,0.00217
9/27/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,4,Song,US,0.011372
9/27/2020,2020-07,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,GB,0.00371972
9/25/2020,2020-07,youtube,John King Cave,Sing a Song,QZHN52067897,1,Song,GR,0.000826
12/16/2020,2020-08,amazon unlimited,John King Cave,Sing a Song,QZHN52067897,1,Song,GB,0.01865415
10/24/2020,2020-08,spotify,John King Cave,Sing a Song,QZHN52067897,5,Song,US,0.01580998
11/27/2020,2020-09,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,GB,0.00384885
11/27/2020,2020-09,spotify,John King Cave,Sing a Song,QZHN52067897,3,Song,US,0.01113899
11/28/2020,2020-10,itunes,John King Cave,Sing a Song,QZHN52067897,1,Song,US,0.70000097
12/25/2020,2020-10,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,ZA,0.00024518
12/25/2020,2020-10,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,ES,0.00030195
12/25/2020,2020-10,spotify,John King Cave,Sing a Song,QZHN52067897,13,Song,US,0.048158
11/28/2020,2020-10,youtube,John King Cave,Sing a Song,QZHN52067897,1,Song,GR,0.000949
1/23/2021,2020-11,spotify,John King Cave,Sing a Song,QZHN52067897,1,Song,IE,0.00355214
1/23/2021,2020-11,spotify,John King Cave,Sing a Song,QZHN52067897,2,Song,NL,0.00562903
1/23/2021,2020-11,spotify,John King Cave,Sing a Song,QZHN52067897,5,Song,US,0.01670299
1/27/2021,2020-12,applemusic,John King Cave,Sing a Song,QZHN52067897,1,Song,US,0.00505094
6/2/2020,2020-04,applemusic,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,US,0.003063
6/2/2020,2020-04,applemusic,John King Cave,Solo Un Niño De Rosas,QZDA72098221,14,Song,US,0.07124608
6/2/2020,2020-04,applemusic,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,US,0.003888
6/20/2020,2020-04,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,3,Song,US,0.009073
6/20/2020,2020-04,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,5,Song,US,0.011384
6/20/2020,2020-04,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,6,Song,US,0.034365
6/20/2020,2020-04,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,ES,0.00251165
8/1/2020,2020-04,youtube,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,CO,0.0007942
7/21/2020,2020-05,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,US,0.005463
7/21/2020,2020-05,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,US,0.001543
7/21/2020,2020-05,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,2,Song,US,0.004439
8/25/2020,2020-06,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,US,0.005432
8/25/2020,2020-06,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,NL,0.00293547
9/27/2020,2020-07,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,US,0.002843
10/24/2020,2020-08,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,FR,0.0029036
11/8/2020,2020-08,youtube,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,GR,0.004345
11/28/2020,2020-10,youtube,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,JP,0.001802
1/23/2021,2020-11,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,NL,0.00281452
1/23/2021,2020-11,spotify,John King Cave,Solo Un Niño De Rosas,QZDA72098221,1,Song,US,0.002781
2/7/2021,2020-12,youtube,John King Cave,True Love,QZPLR2031048,2,Song,ES,0.003554
2/7/2021,2020-12,youtube,John King Cave,True Love,QZPLR2031048,2,Song,IT,0.00267
2/7/2021,2020-12,youtube,John King Cave,When Winter Comes,QZPLR2031052,2,Song,CA,0.010119
2/7/2021,2020-12,youtube,John King Cave,When Winter Comes,QZPLR2031052,1,Song,US,0.012784
1/26/2021,2020-12,applemusic,John King Cave,Young Love,QZNWY2099090,1,Song,CA,0.00600758
1/27/2021,2020-12,applemusic,John King Cave,Young Love,QZNWY2099090,7,Song,US,0.04006149
2/7/2021,2020-12,youtube,John King Cave,Young Love,QZNWY2099090,1,Song,US,0.007615
2/7/2021,2020-12,youtube,John King Cave,Young Love,QZNWY2099090,1,Song,UA,0.000618
